set term gif size 8000, 8000 font "Times-Roman,90"
set output "chen_traj_img.gif"
set xlabel "x"
set ylabel "y"
set zlabel "z"
set xrange [-40:40]
set yrange [-40:40]
set zrange [0:60]
splot '-' with line
13.82839672 11.88332352 37.53816779
13.82674697 11.87646917 37.53941786
13.82509291 11.86961191 37.54066501
13.82343453 11.86275177 37.54190922
13.82177184 11.85588873 37.5431505
13.82010484 11.8490228 37.54438885
13.81843353 11.84215398 37.54562426
13.81675791 11.83528228 37.54685674
13.81507799 11.8284077 37.54808629
13.81339376 11.82153025 37.5493129
13.81170523 11.81464992 37.55053657
13.81001239 11.80776672 37.5517573
13.80831526 11.80088066 37.5529751
13.80661382 11.79399173 37.55418996
13.80490809 11.78709994 37.55540187
13.80319806 11.7802053 37.55661084
13.80148374 11.7733078 37.55781688
13.79976513 11.76640745 37.55901996
13.79804222 11.75950425 37.56022011
13.79631502 11.75259821 37.56141731
13.79458353 11.74568932 37.56261156
13.79284776 11.7387776 37.56380286
13.7911077 11.73186304 37.56499122
13.78936336 11.72494565 37.56617663
13.78761473 11.71802544 37.56735909
13.78586182 11.71110239 37.56853859
13.78410463 11.70417653 37.56971515
13.78234316 11.69724784 37.57088875
13.78057742 11.69031634 37.5720594
13.77880739 11.68338203 37.5732271
13.7770331 11.67644491 37.57439184
13.77525453 11.66950498 37.57555363
13.77347169 11.66256224 37.57671246
13.77168458 11.65561671 37.57786833
13.7698932 11.64866838 37.57902124
13.76809756 11.64171726 37.58017119
13.76629765 11.63476335 37.58131819
13.76449347 11.62780665 37.58246222
13.76268503 11.62084716 37.58360329
13.76087234 11.6138849 37.5847414
13.75905538 11.60691985 37.58587654
13.75723416 11.59995203 37.58700872
13.75540869 11.59298144 37.58813793
13.75357896 11.58600808 37.58926418
13.75174497 11.57903196 37.59038746
13.74990674 11.57205307 37.59150777
13.74806425 11.56507143 37.59262512
13.74621751 11.55808703 37.59373949
13.74436653 11.55109987 37.5948509
13.7425113 11.54410997 37.59595933
13.74065182 11.53711732 37.5970648
13.7387881 11.53012193 37.59816728
13.73692013 11.5231238 37.5992668
13.73504793 11.51612293 37.60036334
13.73317148 11.50911932 37.60145691
13.7312908 11.50211299 37.6025475
13.72940588 11.49510393 37.60363511
13.72751673 11.48809214 37.60471975
13.72562334 11.48107764 37.60580141
13.72372572 11.47406041 37.60688009
13.72182387 11.46704047 37.60795579
13.71991779 11.46001782 37.6090285
13.71800748 11.45299246 37.61009824
13.71609294 11.4459644 37.611165
13.71417418 11.43893363 37.61222877
13.7122512 11.43190016 37.61328956
13.71032399 11.424864 37.61434736
13.70839256 11.41782514 37.61540218
13.70645692 11.4107836 37.61645401
13.70451705 11.40373937 37.61750286
13.70257297 11.39669245 37.61854872
13.70062467 11.38964285 37.61959159
13.69867216 11.38259058 37.62063147
13.69671544 11.37553563 37.62166836
13.6947545 11.36847801 37.62270226
13.69278936 11.36141773 37.62373317
13.69082001 11.35435477 37.62476109
13.68884645 11.34728916 37.62578601
13.68686869 11.34022089 37.62680795
13.68488672 11.33314996 37.62782688
13.68290055 11.32607638 37.62884283
13.68091018 11.31900015 37.62985577
13.67891561 11.31192128 37.63086572
13.67691684 11.30483976 37.63187268
13.67491388 11.2977556 37.63287663
13.67290672 11.29066881 37.63387759
13.67089537 11.28357938 37.63487555
13.66887982 11.27648732 37.63587051
13.66686009 11.26939263 37.63686247
13.66483616 11.26229532 37.63785143
13.66280805 11.25519539 37.63883738
13.66077574 11.24809284 37.63982033
13.65873926 11.24098768 37.64080028
13.65669859 11.2338799 37.64177723
13.65465374 11.22676952 37.64275117
13.6526047 11.21965652 37.6437221
13.65055149 11.21254093 37.64469003
13.6484941 11.20542274 37.64565496
13.64643253 11.19830195 37.64661687
13.64436679 11.19117857 37.64757578
13.64229688 11.18405259 37.64853168
13.64022279 11.17692403 37.64948456
13.63814453 11.16979289 37.65043444
13.6360621 11.16265916 37.65138131
13.6339755 11.15552286 37.65232517
13.63188473 11.14838398 37.65326601
13.6297898 11.14124253 37.65420385
13.62769071 11.13409852 37.65513867
13.62558745 11.12695193 37.65607047
13.62348004 11.11980279 37.65699926
13.62136846 11.11265108 37.65792504
13.61925272 11.10549682 37.6588478
13.61713283 11.09834001 37.65976754
13.61500878 11.09118064 37.66068427
13.61288058 11.08401873 37.66159797
13.61074823 11.07685428 37.66250866
13.60861172 11.06968728 37.66341633
13.60647106 11.06251775 37.66432099
13.60432626 11.05534568 37.66522262
13.60217731 11.04817108 37.66612123
13.60002421 11.04099395 37.66701682
13.59786697 11.0338143 37.66790938
13.59570559 11.02663212 37.66879893
13.59354006 11.01944743 37.66968545
13.59137039 11.01226021 37.67056895
13.58919659 11.00507049 37.67144942
13.58701865 10.99787826 37.67232687
13.58483657 10.99068351 37.67320129
13.58265036 10.98348627 37.67407269
13.58046002 10.97628652 37.67494106
13.57826554 10.96908428 37.6758064
13.57606693 10.96187954 37.67666871
13.5738642 10.95467231 37.677528
13.57165733 10.94746259 37.67838426
13.56944635 10.94025038 37.67923748
13.56723123 10.9330357 37.68008768
13.565012 10.92581853 37.68093485
13.56278864 10.91859889 37.68177898
13.56056116 10.91137677 37.68262009
13.55832956 10.90415218 37.68345816
13.55609385 10.89692513 37.6842932
13.55385401 10.88969561 37.6851252
13.55161007 10.88246363 37.68595417
13.54936201 10.87522919 37.68678011
13.54710984 10.8679923 37.68760301
13.54485355 10.86075296 37.68842287
13.54259316 10.85351116 37.6892397
13.54032866 10.84626692 37.69005349
13.53806006 10.83902024 37.69086425
13.53578734 10.83177112 37.69167197
13.53351053 10.82451956 37.69247664
13.53122961 10.81726557 37.69327828
13.52894459 10.81000914 37.69407689
13.52665548 10.80275029 37.69487245
13.52436226 10.79548902 37.69566497
13.52206495 10.78822532 37.69645445
13.51976354 10.78095921 37.69724088
13.51745804 10.77369067 37.69802428
13.51514844 10.76641973 37.69880464
13.51283476 10.75914638 37.69958195
13.51051698 10.75187062 37.70035621
13.50819512 10.74459246 37.70112744
13.50586917 10.73731189 37.70189562
13.50353913 10.73002893 37.70266075
13.50120501 10.72274358 37.70342284
13.49886681 10.71545583 37.70418189
13.49652452 10.7081657 37.70493788
13.49417816 10.70087318 37.70569083
13.49182771 10.69357828 37.70644074
13.48947319 10.686281 37.70718759
13.4871146 10.67898134 37.7079314
13.48475192 10.67167931 37.70867216
13.48238518 10.66437491 37.70940987
13.48001436 10.65706814 37.71014453
13.47763948 10.64975901 37.71087614
13.47526052 10.64244752 37.7116047
13.4728775 10.63513367 37.71233021
13.47049041 10.62781747 37.71305267
13.46809925 10.62049891 37.71377207
13.46570403 10.613178 37.71448842
13.46330475 10.60585475 37.71520173
13.46090141 10.59852916 37.71591197
13.45849401 10.59120122 37.71661917
13.45608255 10.58387095 37.71732331
13.45366703 10.57653834 37.71802439
13.45124746 10.56920341 37.71872242
13.44882384 10.56186614 37.7194174
13.44639616 10.55452655 37.72010932
13.44396443 10.54718464 37.72079818
13.44152865 10.53984041 37.72148399
13.43908883 10.53249386 37.72216674
13.43664495 10.525145 37.72284643
13.43419703 10.51779383 37.72352307
13.43174507 10.51044036 37.72419664
13.42928906 10.50308458 37.72486716
13.42682901 10.49572649 37.72553462
13.42436492 10.48836611 37.72619902
13.4218968 10.48100344 37.72686036
13.41942463 10.47363847 37.72751864
13.41694843 10.46627122 37.72817386
13.4144682 10.45890168 37.72882602
13.41198393 10.45152985 37.72947512
13.40949563 10.44415575 37.73012115
13.40700329 10.43677937 37.73076413
13.40450693 10.42940071 37.73140404
13.40200654 10.42201978 37.73204089
13.39950213 10.41463659 37.73267467
13.39699369 10.40725113 37.73330539
13.39448122 10.39986341 37.73393305
13.39196474 10.39247343 37.73455765
13.38944423 10.38508119 37.73517917
13.3869197 10.3776867 37.73579764
13.38439115 10.37028996 37.73641304
13.38185859 10.36289097 37.73702537
13.37932201 10.35548974 37.73763464
13.37678142 10.34808626 37.73824084
13.37423681 10.34068055 37.73884397
13.3716882 10.3332726 37.73944404
13.36913557 10.32586242 37.74004104
13.36657893 10.31845002 37.74063497
13.36401829 10.31103538 37.74122583
13.36145364 10.30361852 37.74181363
13.35888498 10.29619944 37.74239835
13.35631232 10.28877814 37.74298001
13.35373566 10.28135463 37.7435586
13.351155 10.27392891 37.74413411
13.34857034 10.26650098 37.74470656
13.34598169 10.25907084 37.74527594
13.34338903 10.2516385 37.74584225
13.34079238 10.24420396 37.74640548
13.33819174 10.23676722 37.74696565
13.3355871 10.22932829 37.74752274
13.33297847 10.22188717 37.74807676
13.33036585 10.21444386 37.74862771
13.32774925 10.20699836 37.74917559
13.32512865 10.19955069 37.74972039
13.32250407 10.19210083 37.75026212
13.31987551 10.1846488 37.75080078
13.31724296 10.17719459 37.75133636
13.31460644 10.16973822 37.75186887
13.31196593 10.16227967 37.75239831
13.30932144 10.15481897 37.75292467
13.30667297 10.1473561 37.75344796
13.30402053 10.13989107 37.75396817
13.30136411 10.13242389 37.75448531
13.29870372 10.12495455 37.75499937
13.29603936 10.11748307 37.75551035
13.29337103 10.11000944 37.75601826
13.29069872 10.10253366 37.75652309
13.28802245 10.09505574 37.75702485
13.28534221 10.08757569 37.75752353
13.28265801 10.0800935 37.75801913
13.27996984 10.07260918 37.75851165
13.27727771 10.06512273 37.7590011
13.27458161 10.05763415 37.75948747
13.27188156 10.05014345 37.75997076
13.26917755 10.04265063 37.76045097
13.26646958 10.0351557 37.76092811
13.26375765 10.02765864 37.76140216
13.26104177 10.02015948 37.76187314
13.25832194 10.01265821 37.76234104
13.25559815 10.00515483 37.76280586
13.25287041 9.99764935 37.76326759
13.25013873 9.99014177 37.76372625
13.24740309 9.982632093 37.76418183
13.24466351 9.975120321 37.76463433
13.24191998 9.967606459 37.76508374
13.23917251 9.960090509 37.76553008
13.2364211 9.952572473 37.76597334
13.23366574 9.945052356 37.76641351
13.23090645 9.937530158 37.7668506
13.22814321 9.930005885 37.76728461
13.22537604 9.922479537 37.76771554
13.22260493 9.91495112 37.76814339
13.21982989 9.907420634 37.76856815
13.21705091 9.899888084 37.76898984
13.214268 9.892353471 37.76940844
13.21148117 9.8848168 37.76982395
13.2086904 9.877278072 37.77023639
13.2058957 9.869737292 37.77064574
13.20309708 9.862194461 37.77105201
13.20029453 9.854649582 37.77145519
13.19748806 9.84710266 37.77185529
13.19467766 9.839553695 37.77225231
13.19186334 9.832002692 37.77264625
13.1890451 9.824449654 37.77303709
13.18622295 9.816894582 37.77342486
13.18339687 9.80933748 37.77380954
13.18056689 9.801778351 37.77419114
13.17773298 9.794217199 37.77456965
13.17489516 9.786654024 37.77494507
13.17205343 9.779088832 37.77531741
13.16920779 9.771521624 37.77568667
13.16635824 9.763952403 37.77605284
13.16350478 9.756381173 37.77641592
13.16064742 9.748807936 37.77677592
13.15778615 9.741232695 37.77713284
13.15492097 9.733655452 37.77748666
13.15205189 9.726076212 37.77783741
13.14917891 9.718494977 37.77818506
13.14630203 9.710911749 37.77852963
13.14342126 9.703326531 37.77887111
13.14053658 9.695739327 37.77920951
13.13764801 9.688150139 37.77954482
13.13475554 9.680558971 37.77987704
13.13185918 9.672965824 37.78020618
13.12895893 9.665370702 37.78053222
13.12605478 9.657773608 37.78085519
13.12314675 9.650174545 37.78117506
13.12023483 9.642573515 37.78149185
13.11731902 9.634970522 37.78180555
13.11439932 9.627365568 37.78211616
13.11147574 9.619758656 37.78242368
13.10854828 9.61214979 37.78272812
13.10561694 9.604538971 37.78302947
13.10268171 9.596926203 37.78332773
13.09974261 9.589311488 37.7836229
13.09679963 9.58169483 37.78391499
13.09385277 9.574076232 37.78420398
13.09090204 9.566455695 37.78448989
13.08794743 9.558833224 37.78477271
13.08498896 9.551208821 37.78505244
13.08202661 9.543582489 37.78532908
13.07906039 9.53595423 37.78560264
13.0760903 9.528324048 37.7858731
13.07311634 9.520691945 37.78614048
13.07013852 9.513057925 37.78640477
13.06715684 9.50542199 37.78666597
13.06417129 9.497784143 37.78692408
13.06118187 9.490144386 37.7871791
13.0581886 9.482502724 37.78743104
13.05519147 9.474859157 37.78767988
13.05219048 9.467213691 37.78792563
13.04918564 9.459566326 37.7881683
13.04617694 9.451917067 37.78840788
13.04316438 9.444265916 37.78864436
13.04014797 9.436612876 37.78887776
13.03712771 9.428957949 37.78910807
13.0341036 9.421301139 37.78933529
13.03107565 9.413642448 37.78955942
13.02804384 9.405981879 37.78978046
13.02500819 9.398319436 37.78999841
13.02196869 9.39065512 37.79021327
13.01892535 9.382988935 37.79042505
13.01587817 9.375320884 37.79063373
13.01282714 9.367650969 37.79083932
13.00977228 9.359979193 37.79104183
13.00671358 9.35230556 37.79124124
13.00365104 9.344630071 37.79143757
13.00058466 9.33695273 37.7916308
12.99751445 9.32927354 37.79182095
12.99444041 9.321592503 37.792008
12.99136254 9.313909623 37.79219197
12.98828083 9.306224902 37.79237285
12.9851953 9.298538342 37.79255063
12.98210594 9.290849948 37.79272533
12.97901275 9.283159721 37.79289694
12.97591574 9.275467664 37.79306546
12.9728149 9.267773781 37.79323089
12.96971024 9.260078074 37.79339323
12.96660176 9.252380546 37.79355248
12.96348945 9.244681199 37.79370864
12.96037333 9.236980037 37.79386172
12.9572534 9.229277063 37.7940117
12.95412964 9.221572279 37.79415859
12.95100207 9.213865687 37.7943024
12.94787069 9.206157292 37.79444311
12.94473549 9.198447095 37.79458074
12.94159649 9.1907351 37.79471527
12.93845367 9.183021309 37.79484672
12.93530705 9.175305725 37.79497508
12.93215662 9.167588351 37.79510035
12.92900238 9.15986919 37.79522253
12.92584434 9.152148245 37.79534162
12.92268249 9.144425518 37.79545762
12.91951685 9.136701012 37.79557053
12.9163474 9.12897473 37.79568036
12.91317415 9.121246675 37.7957871
12.90999711 9.113516849 37.79589074
12.90681627 9.105785256 37.7959913
12.90363163 9.098051898 37.79608877
12.9004432 9.090316779 37.79618315
12.89725098 9.0825799 37.79627445
12.89405496 9.074841265 37.79636265
12.89085516 9.067100876 37.79644777
12.88765156 9.059358736 37.7965298
12.88444418 9.051614849 37.79660874
12.88123301 9.043869216 37.79668459
12.87801806 9.036121841 37.79675735
12.87479932 9.028372727 37.79682703
12.8715768 9.020621876 37.79689362
12.8683505 9.01286929 37.79695712
12.86512042 9.005114974 37.79701753
12.86188656 8.997358929 37.79707486
12.85864893 8.989601159 37.7971291
12.85540752 8.981841666 37.79718025
12.85216233 8.974080453 37.79722832
12.84891337 8.966317523 37.79727329
12.84566064 8.958552878 37.79731518
12.84240413 8.950786522 37.79735399
12.83914386 8.943018457 37.7973897
12.83587982 8.935248686 37.79742233
12.83261201 8.927477211 37.79745188
12.82934044 8.919704037 37.79747834
12.8260651 8.911929164 37.79750171
12.822786 8.904152597 37.79752199
12.81950314 8.896374337 37.79753919
12.81621651 8.888594388 37.79755331
12.81292613 8.880812753 37.79756434
12.80963199 8.873029434 37.79757228
12.80633409 8.865244433 37.79757713
12.80303244 8.857457755 37.79757891
12.79972703 8.849669401 37.79757759
12.79641787 8.841879375 37.79757319
12.79310496 8.834087678 37.79756571
12.7897883 8.826294314 37.79755514
12.78646789 8.818499287 37.79754149
12.78314373 8.810702597 37.79752475
12.77981583 8.802904249 37.79750493
12.77648418 8.795104244 37.79748203
12.77314879 8.787302587 37.79745604
12.76980965 8.779499279 37.79742697
12.76646678 8.771694323 37.79739481
12.76312016 8.763887722 37.79735957
12.7597698 8.756079479 37.79732125
12.75641571 8.748269596 37.79727984
12.75305788 8.740458077 37.79723535
12.74969632 8.732644924 37.79718778
12.74633102 8.72483014 37.79713713
12.74296199 8.717013727 37.79708339
12.73958923 8.709195689 37.79702657
12.73621274 8.701376028 37.79696667
12.73283253 8.693554747 37.79690369
12.72944858 8.685731848 37.79683763
12.72606091 8.677907335 37.79676848
12.72266951 8.67008121 37.79669626
12.7192744 8.662253475 37.79662095
12.71587555 8.654424135 37.79654256
12.71247299 8.646593191 37.79646109
12.70906671 8.638760646 37.79637654
12.70565671 8.630926503 37.79628891
12.702243 8.623090764 37.7961982
12.69882557 8.615253434 37.79610441
12.69540442 8.607414513 37.79600755
12.69197956 8.599574005 37.7959076
12.68855099 8.591731913 37.79580457
12.68511871 8.583888239 37.79569846
12.68168272 8.576042986 37.79558928
12.67824302 8.568196157 37.79547702
12.67479962 8.560347755 37.79536168
12.67135251 8.552497782 37.79524326
12.66790169 8.544646241 37.79512176
12.66444718 8.536793136 37.79499719
12.66098896 8.528938467 37.79486953
12.65752704 8.521082239 37.79473881
12.65406142 8.513224454 37.794605
12.65059211 8.505365115 37.79446812
12.64711909 8.497504225 37.79432816
12.64364239 8.489641785 37.79418512
12.64016199 8.4817778 37.79403901
12.63667789 8.473912271 37.79388983
12.63319011 8.466045202 37.79373757
12.62969863 8.458176595 37.79358223
12.62620347 8.450306453 37.79342382
12.62270462 8.442434779 37.79326234
12.61920208 8.434561574 37.79309778
12.61569586 8.426686844 37.79293014
12.61218595 8.418810588 37.79275944
12.60867236 8.410932812 37.79258565
12.6051551 8.403053517 37.7924088
12.60163415 8.395172705 37.79222887
12.59810952 8.387290381 37.79204588
12.59458121 8.379406546 37.7918598
12.59104923 8.371521203 37.79167066
12.58751358 8.363634355 37.79147844
12.58397425 8.355746004 37.79128316
12.58043124 8.347856154 37.7910848
12.57688457 8.339964807 37.79088337
12.57333423 8.332071965 37.79067887
12.56978022 8.324177633 37.7904713
12.56622254 8.316281811 37.79026066
12.5626612 8.308384503 37.79004695
12.55909619 8.300485712 37.78983017
12.55552752 8.29258544 37.78961033
12.55195518 8.28468369 37.78938741
12.54837919 8.276780465 37.78916143
12.54479953 8.268875767 37.78893237
12.54121622 8.2609696 37.78870025
12.53762925 8.253061965 37.78846506
12.53403863 8.245152866 37.78822681
